Date,MEI,NPGO,PDO,SST_39,SST_44,Upwelling_39,Upwelling_45,Wind_39,Wind_44,ENSO_cat,Date_lag1,MEI_lag1,NPGO_lag1,PDO_lag1,SST_39_lag1,SST_44_lag1,Upwelling_39_lag1,Upwelling_45_lag1,Wind_39_lag1,Wind_44_lag1,ENSO_cat_lag1,Date_lag2,MEI_lag2,NPGO_lag2,PDO_lag2,SST_39_lag2,SST_44_lag2,Upwelling_39_lag2,Upwelling_45_lag2,Wind_39_lag2,Wind_44_lag2,ENSO_cat_lag2,Date_lag3,MEI_lag3,NPGO_lag3,PDO_lag3,SST_39_lag3,SST_44_lag3,Upwelling_39_lag3,Upwelling_45_lag3,Wind_39_lag3,Wind_44_lag3,ENSO_cat_lag3,SST_39_anom,SST_44_anom,SST_39_anom_lag1,SST_44_anom_lag1,SST_39_anom_lag2,SST_44_anom_lag2,SST_39_anom_lag3,SST_44_anom_lag3,CBA_North,CBA_South,CBA_North_lag1,CBA_South_lag1,CBA_North_lag2,CBA_South_lag2,CBA_North_lag3,CBA_South_lag3,Month.of.Observation,Year.of.Observation
11/1/13,-0.48,0.5612425,-1.04,13.171,13.127,113.235,17.1726,-2.43455,-0.885965,La Nina,8/1/13,-0.355,0.45154238,-1.25,11.352,11.758,288.5924,84.1982,-3.6358,-6.171371,La Nina,8/1/13,-0.168,0.72785836,-0.78,11.037,14.174,265.8537,18.4203,-3.86778,-1.304868,La Nina,8/1/13,0.146,0.85347515,0.08,10.91,11.733,183.9128,9.3158,-4.90175,0.115457,El Nino,0.672541667,-0.071772727,-0.528869565,-1.946590909,-0.01388,0.482863636,-0.158043478,-0.560045455,-0.12512444,0.17445296,0.22265185,-0.14342253,-0.15347362,0.18031867,-0.033654753,-0.12317851,AUG,2013
12/1/13,-0.133,0.3874781,-0.48,13.911,16.042,86.0489,-37.976,-2.42601,1.192157,La Nina,9/1/13,-0.48,0.5612425,-1.04,13.171,13.127,113.235,17.1726,-2.43455,-0.885965,La Nina,9/1/13,-0.355,0.45154238,-1.25,11.352,11.758,288.5924,84.1982,-3.6358,-6.171371,La Nina,9/1/13,-0.168,0.72785836,-0.78,11.037,14.174,265.8537,18.4203,-3.86778,-1.304868,La Nina,0.77528,2.435409091,0.672541667,-0.071772727,-0.528869565,-1.946590909,-0.01388,0.482863636,0.2440375,-0.65610045,-0.12512444,0.17445296,0.22265185,-0.14342253,-0.15347362,0.18031867,SEP,2013
1/1/14,0.13,-0.14863351,-0.87,11.048,14.253,132.3365,15.8949,-4.47547,-3.436425,El Nino,10/1/13,-0.133,0.3874781,-0.48,13.911,16.042,86.0489,-37.976,-2.42601,1.192157,La Nina,10/1/13,-0.48,0.5612425,-1.04,13.171,13.127,113.235,17.1726,-2.43455,-0.885965,La Nina,10/1/13,-0.355,0.45154238,-1.25,11.352,11.758,288.5924,84.1982,-3.6358,-6.171371,La Nina,-1.792115385,1.338478261,0.77528,2.435409091,0.672541667,-0.071772727,-0.528869565,-1.946590909,0.58358365,-0.40314975,0.2440375,-0.65610045,-0.12512444,0.17445296,0.22265185,-0.14342253,OCT,2013
2/1/14,-0.053,-0.8050634,-0.11,12.924,11.609,63.6356,-29.1229,-2.31289,0.536857,La Nina,11/1/13,0.13,-0.14863351,-0.87,11.048,14.253,132.3365,15.8949,-4.47547,-3.436425,El Nino,11/1/13,-0.133,0.3874781,-0.48,13.911,16.042,86.0489,-37.976,-2.42601,1.192157,La Nina,11/1/13,-0.48,0.5612425,-1.04,13.171,13.127,113.235,17.1726,-2.43455,-0.885965,La Nina,0.174384615,-0.361958333,-1.792115385,1.338478261,0.77528,2.435409091,0.672541667,-0.071772727,0.81532747,-0.36348164,0.58358365,-0.40314975,0.2440375,-0.65610045,-0.12512444,0.17445296,NOV,2013
3/1/14,-0.248,-1.4499235,-0.41,11.288,9.538,104.3454,3.2036,-4.08395,-0.686828,La Nina,12/1/13,-0.053,-0.8050634,-0.11,12.924,11.609,63.6356,-29.1229,-2.31289,0.536857,La Nina,12/1/13,0.13,-0.14863351,-0.87,11.048,14.253,132.3365,15.8949,-4.47547,-3.436425,El Nino,12/1/13,-0.133,0.3874781,-0.48,13.911,16.042,86.0489,-37.976,-2.42601,1.192157,La Nina,-0.958076923,-1.523,0.174384615,-0.361958333,-1.792115385,1.338478261,0.77528,2.435409091,0.3448111,-0.29551134,0.81532747,-0.36348164,0.58358365,-0.40314975,0.2440375,-0.65610045,DEC,2013
4/1/14,-0.275,-0.3911977,0.3,11.323,8.885,31.7515,-57.7257,-1.79445,0.930283,La Nina,1/1/14,-0.248,-1.4499235,-0.41,11.288,9.538,104.3454,3.2036,-4.08395,-0.686828,La Nina,1/1/14,-0.053,-0.8050634,-0.11,12.924,11.609,63.6356,-29.1229,-2.31289,0.536857,La Nina,1/1/14,0.13,-0.14863351,-0.87,11.048,14.253,132.3365,15.8949,-4.47547,-3.436425,El Nino,-0.32516,-1.471333333,-0.958076923,-1.523,0.174384615,-0.361958333,-1.792115385,1.338478261,0.6091071,0.097701184,0.3448111,-0.29551134,0.81532747,-0.36348164,0.58358365,-0.40314975,JAN,2014
5/1/14,-0.241,-0.2660928,0.38,11.639,9.213,-31.3558,-100.9393,0.046,2.656845,La Nina,2/1/14,-0.275,-0.3911977,0.3,11.323,8.885,31.7515,-57.7257,-1.79445,0.930283,La Nina,2/1/14,-0.248,-1.4499235,-0.41,11.288,9.538,104.3454,3.2036,-4.08395,-0.686828,La Nina,2/1/14,-0.053,-0.8050634,-0.11,12.924,11.609,63.6356,-29.1229,-2.31289,0.536857,La Nina,0.211666667,-0.925736842,-0.32516,-1.471333333,-0.958076923,-1.523,0.174384615,-0.361958333,0.12597933,-0.16984892,0.6091071,0.097701184,0.3448111,-0.29551134,0.81532747,-0.36348164,FEB,2014
6/1/14,0.032,-0.45546192,0.97,11.724,10.281,58.3447,-77.1942,-1.6011,2.579784,El Nino,3/1/14,-0.241,-0.2660928,0.38,11.639,9.213,-31.3558,-100.9393,0.046,2.656845,La Nina,3/1/14,-0.275,-0.3911977,0.3,11.323,8.885,31.7515,-57.7257,-1.79445,0.930283,La Nina,3/1/14,-0.248,-1.4499235,-0.41,11.288,9.538,104.3454,3.2036,-4.08395,-0.686828,La Nina,0.508333333,0.1651,0.211666667,-0.925736842,-0.32516,-1.471333333,-0.958076923,-1.523,0.2528573,-0.10432995,0.12597933,-0.16984892,0.6091071,0.097701184,0.3448111,-0.29551134,MAR,2014
7/1/14,0.248,-0.6185479,1.13,11.794,10.906,106.1267,-17.0369,-3.73805,0.282857,El Nino,4/1/14,0.032,-0.45546192,0.97,11.724,10.281,58.3447,-77.1942,-1.6011,2.579784,El Nino,4/1/14,-0.241,-0.2660928,0.38,11.639,9.213,-31.3558,-100.9393,0.046,2.656845,La Nina,4/1/14,-0.275,-0.3911977,0.3,11.323,8.885,31.7515,-57.7257,-1.79445,0.930283,La Nina,0.810958333,0.16735,0.508333333,0.1651,0.211666667,-0.925736842,-0.32516,-1.471333333,0.25525817,-0.100580096,0.2528573,-0.10432995,0.12597933,-0.16984892,0.6091071,0.097701184,APR,2014
8/1/14,0.976,0.22644207,1.8,11.643,13.419,196.983,1.4276,-5.52287,-0.799034,El Nino,5/1/14,0.248,-0.6185479,1.13,11.794,10.906,106.1267,-17.0369,-3.73805,0.282857,El Nino,5/1/14,0.032,-0.45546192,0.97,11.724,10.281,58.3447,-77.1942,-1.6011,2.579784,El Nino,5/1/14,-0.241,-0.2660928,0.38,11.639,9.213,-31.3558,-100.9393,0.046,2.656845,La Nina,0.574956522,1.125954545,0.810958333,0.16735,0.508333333,0.1651,0.211666667,-0.925736842,0.06328414,0.19031964,0.25525817,-0.100580096,0.2528573,-0.10432995,0.12597933,-0.16984892,MAY,2014
9/1/14,0.98,-0.41664875,0.82,10.926,13.533,387.6814,36.4109,-5.99021,-3.188611,El Nino,6/1/14,0.976,0.22644207,1.8,11.643,13.419,196.983,1.4276,-5.52287,-0.799034,El Nino,6/1/14,0.248,-0.6185479,1.13,11.794,10.906,106.1267,-17.0369,-3.73805,0.282857,El Nino,6/1/14,0.032,-0.45546192,0.97,11.724,10.281,58.3447,-77.1942,-1.6011,2.579784,El Nino,-0.12488,-0.158136364,0.574956522,1.125954545,0.810958333,0.16735,0.508333333,0.1651,-0.63630694,0.62403536,0.06328414,0.19031964,0.25525817,-0.100580096,0.2528573,-0.10432995,JUN,2014
10/1/14,0.882,-0.13578255,0.7,13.143,12.842,220.6155,53.7198,-3.07665,-3.632392,El Nino,7/1/14,0.98,-0.41664875,0.82,10.926,13.533,387.6814,36.4109,-5.99021,-3.188611,El Nino,7/1/14,0.976,0.22644207,1.8,11.643,13.419,196.983,1.4276,-5.52287,-0.799034,El Nino,7/1/14,0.248,-0.6185479,1.13,11.794,10.906,106.1267,-17.0369,-3.73805,0.282857,El Nino,1.262130435,-0.862590909,-0.12488,-0.158136364,0.574956522,1.125954545,0.810958333,0.16735,-1.0650648,0.32976636,-0.63630694,0.62403536,0.06328414,0.19031964,0.25525817,-0.100580096,JUL,2014
11/1/14,0.954,-0.5472244,0.67,13.608,11.742,182.7959,48.8752,-2.63937,-2.622581,El Nino,8/1/14,0.882,-0.13578255,0.7,13.143,12.842,220.6155,53.7198,-3.07665,-3.632392,El Nino,8/1/14,0.98,-0.41664875,0.82,10.926,13.533,387.6814,36.4109,-5.99021,-3.188611,El Nino,8/1/14,0.976,0.22644207,1.8,11.643,13.419,196.983,1.4276,-5.52287,-0.799034,El Nino,1.109541667,-1.456772727,1.262130435,-0.862590909,-0.12488,-0.158136364,0.574956522,1.125954545,-0.62509114,0.09395296,-1.0650648,0.32976636,-0.63630694,0.62403536,0.06328414,0.19031964,AUG,2014
12/1/14,0.585,-0.77894324,1.08,15.655,15.629,94.305,6.1141,-0.51624,-0.264167,El Nino,9/1/14,0.954,-0.5472244,0.67,13.608,11.742,182.7959,48.8752,-2.63937,-2.622581,El Nino,9/1/14,0.882,-0.13578255,0.7,13.143,12.842,220.6155,53.7198,-3.07665,-3.632392,El Nino,9/1/14,0.98,-0.41664875,0.82,10.926,13.533,387.6814,36.4109,-5.99021,-3.188611,El Nino,2.51928,2.022409091,1.109541667,-1.456772727,1.262130435,-0.862590909,-0.12488,-0.158136364,-0.5389847,0.040688425,-0.62509114,0.09395296,-1.0650648,0.32976636,-0.63630694,0.62403536,SEP,2014
1/1/15,0.438,0.42211527,1.49,15.16,15.851,8.3674,-73.1466,-1.11007,2.247059,El Nino,10/1/14,0.585,-0.77894324,1.08,15.655,15.629,94.305,6.1141,-0.51624,-0.264167,El Nino,10/1/14,0.954,-0.5472244,0.67,13.608,11.742,182.7959,48.8752,-2.63937,-2.622581,El Nino,10/1/14,0.882,-0.13578255,0.7,13.143,12.842,220.6155,53.7198,-3.07665,-3.632392,El Nino,2.319884615,2.936478261,2.51928,2.022409091,1.109541667,-1.456772727,1.262130435,-0.862590909,-0.806733,0.20118912,-0.5389847,0.040688425,-0.62509114,0.09395296,-1.0650648,0.32976636,OCT,2014
2/1/15,0.763,0.30684948,1.72,15.797,13.786,-4.1322,-74.8184,-0.66177,NA,El Nino,11/1/14,0.438,0.42211527,1.49,15.16,15.851,8.3674,-73.1466,-1.11007,2.247059,El Nino,11/1/14,0.585,-0.77894324,1.08,15.655,15.629,94.305,6.1141,-0.51624,-0.264167,El Nino,11/1/14,0.954,-0.5472244,0.67,13.608,11.742,182.7959,48.8752,-2.63937,-2.622581,El Nino,3.047384615,1.815041667,2.319884615,2.936478261,2.51928,2.022409091,1.109541667,-1.456772727,-0.7287226,0.41234612,-0.806733,0.20118912,-0.5389847,0.040688425,-0.62509114,0.09395296,NOV,2014
3/1/15,0.558,-0.35941693,2.51,15.517,13.278,-86.6022,-135.3987,2.85882,NA,El Nino,12/1/14,0.763,0.30684948,1.72,15.797,13.786,-4.1322,-74.8184,-0.66177,NA,El Nino,12/1/14,0.438,0.42211527,1.49,15.16,15.851,8.3674,-73.1466,-1.11007,2.247059,El Nino,12/1/14,0.585,-0.77894324,1.08,15.655,15.629,94.305,6.1141,-0.51624,-0.264167,El Nino,3.270923077,2.217,3.047384615,1.815041667,2.319884615,2.936478261,2.51928,2.022409091,-1.1292223,0.5910998,-0.7287226,0.41234612,-0.806733,0.20118912,-0.5389847,0.040688425,DEC,2014
4/1/15,0.42,-0.5546732,2.45,NA,12.377,24.25,-52.9522,NA,NA,El Nino,1/1/15,0.558,-0.35941693,2.51,15.517,13.278,-86.6022,-135.3987,2.85882,NA,El Nino,1/1/15,0.763,0.30684948,1.72,15.797,13.786,-4.1322,-74.8184,-0.66177,NA,El Nino,1/1/15,0.438,0.42211527,1.49,15.16,15.851,8.3674,-73.1466,-1.11007,2.247059,El Nino,NA,2.020666667,3.270923077,2.217,3.047384615,1.815041667,2.319884615,2.936478261,-0.1683429,0.36358452,-1.1292223,0.5910998,-0.7287226,0.41234612,-0.806733,0.20118912,JAN,2015
5/1/15,0.468,-1.2770203,2.3,NA,12.272,-58.9713,-59.9299,NA,NA,El Nino,2/1/15,0.42,-0.5546732,2.45,NA,12.377,24.25,-52.9522,NA,NA,El Nino,2/1/15,0.558,-0.35941693,2.51,15.517,13.278,-86.6022,-135.3987,2.85882,NA,El Nino,2/1/15,0.763,0.30684948,1.72,15.797,13.786,-4.1322,-74.8184,-0.66177,NA,El Nino,NA,2.133263158,NA,2.020666667,3.270923077,2.217,3.047384615,1.815041667,0.060657114,0.23259182,-0.1683429,0.36358452,-1.1292223,0.5910998,-0.7287226,0.41234612,FEB,2015
6/1/15,0.67,-1.3966597,2,12.538,11.265,76.1593,-24.8102,-3.30116,NA,El Nino,3/1/15,0.468,-1.2770203,2.3,NA,12.272,-58.9713,-59.9299,NA,NA,El Nino,3/1/15,0.42,-0.5546732,2.45,NA,12.377,24.25,-52.9522,NA,NA,El Nino,3/1/15,0.558,-0.35941693,2.51,15.517,13.278,-86.6022,-135.3987,2.85882,NA,El Nino,1.322333333,1.1491,NA,2.133263158,NA,2.020666667,3.270923077,2.217,0.0750184,0.487183,0.060657114,0.23259182,-0.1683429,0.36358452,-1.1292223,0.5910998,MAR,2015
7/1/15,0.97,-1.3821033,1.44,10.997,10.681,173.3118,12.0515,-4.65509,-1.160793,El Nino,4/1/15,0.67,-1.3966597,2,12.538,11.265,76.1593,-24.8102,-3.30116,NA,El Nino,4/1/15,0.468,-1.2770203,2.3,NA,12.272,-58.9713,-59.9299,NA,NA,El Nino,4/1/15,0.42,-0.5546732,2.45,NA,12.377,24.25,-52.9522,NA,NA,El Nino,0.013958333,-0.05765,1.322333333,1.1491,NA,2.133263158,NA,2.020666667,-0.64017516,0.465431,0.0750184,0.487183,0.060657114,0.23259182,-0.1683429,0.36358452,APR,2015
8/1/15,1.584,-0.7222605,1.2,10.547,12.681,200.4047,43.5523,-4.97258,-5.491542,El Nino,5/1/15,0.97,-1.3821033,1.44,10.997,10.681,173.3118,12.0515,-4.65509,-1.160793,El Nino,5/1/15,0.67,-1.3966597,2,12.538,11.265,76.1593,-24.8102,-3.30116,NA,El Nino,5/1/15,0.468,-1.2770203,2.3,NA,12.272,-58.9713,-59.9299,NA,NA,El Nino,-0.521043478,0.387954545,0.013958333,-0.05765,1.322333333,1.1491,NA,2.133263158,-0.9597881,0.6002076,-0.64017516,0.465431,0.0750184,0.487183,0.060657114,0.23259182,MAY,2015
9/1/15,2.045,-1.2504902,1.54,11.78,12.536,243.1799,70.4342,-3.76146,-5.366901,El Nino,6/1/15,1.584,-0.7222605,1.2,10.547,12.681,200.4047,43.5523,-4.97258,-5.491542,El Nino,6/1/15,0.97,-1.3821033,1.44,10.997,10.681,173.3118,12.0515,-4.65509,-1.160793,El Nino,6/1/15,0.67,-1.3966597,2,12.538,11.265,76.1593,-24.8102,-3.30116,NA,El Nino,0.72912,-1.155136364,-0.521043478,0.387954545,0.013958333,-0.05765,1.322333333,1.1491,-1.0839069,0.79967976,-0.9597881,0.6002076,-0.64017516,0.465431,0.0750184,0.487183,JUN,2015
10/1/15,1.948,-1.4759208,1.84,13.871,15.103,129.4533,41.7381,-1.80329,-2.686903,El Nino,7/1/15,2.045,-1.2504902,1.54,11.78,12.536,243.1799,70.4342,-3.76146,-5.366901,El Nino,7/1/15,1.584,-0.7222605,1.2,10.547,12.681,200.4047,43.5523,-4.97258,-5.491542,El Nino,7/1/15,0.97,-1.3821033,1.44,10.997,10.681,173.3118,12.0515,-4.65509,-1.160793,El Nino,1.990130435,1.398409091,0.72912,-1.155136364,-0.521043478,0.387954545,0.013958333,-0.05765,-1.1382482,0.39775524,-1.0839069,0.79967976,-0.9597881,0.6002076,-0.64017516,0.465431,JUL,2015
11/1/15,2.366,-1.928258,1.56,NA,14.613,94.2675,21.8045,NA,-2.1631,El Nino,8/1/15,1.948,-1.4759208,1.84,13.871,15.103,129.4533,41.7381,-1.80329,-2.686903,El Nino,8/1/15,2.045,-1.2504902,1.54,11.78,12.536,243.1799,70.4342,-3.76146,-5.366901,El Nino,8/1/15,1.584,-0.7222605,1.2,10.547,12.681,200.4047,43.5523,-4.97258,-5.491542,El Nino,NA,1.414227273,1.990130435,1.398409091,0.72912,-1.155136364,-0.521043478,0.387954545,-1.1446959,0.02268287,-1.1382482,0.39775524,-1.0839069,0.79967976,-0.9597881,0.6002076,AUG,2015
12/1/15,2.53,-2.1050181,1.94,NA,15.323,137.5872,19.1384,NA,-2.052825,El Nino,9/1/15,2.366,-1.928258,1.56,NA,14.613,94.2675,21.8045,NA,-2.1631,El Nino,9/1/15,1.948,-1.4759208,1.84,13.871,15.103,129.4533,41.7381,-1.80329,-2.686903,El Nino,9/1/15,2.045,-1.2504902,1.54,11.78,12.536,243.1799,70.4342,-3.76146,-5.366901,El Nino,NA,1.716409091,NA,1.414227273,1.990130435,1.398409091,0.72912,-1.155136364,-1.167733,0.37030578,-1.1446959,0.02268287,-1.1382482,0.39775524,-1.0839069,0.79967976,SEP,2015
1/1/16,2.241,-1.3092488,1.47,16.107,14.604,78.3482,-27.3152,-1.84274,1.552459,El Nino,10/1/15,2.53,-2.1050181,1.94,NA,15.323,137.5872,19.1384,NA,-2.052825,El Nino,10/1/15,2.366,-1.928258,1.56,NA,14.613,94.2675,21.8045,NA,-2.1631,El Nino,10/1/15,1.948,-1.4759208,1.84,13.871,15.103,129.4533,41.7381,-1.80329,-2.686903,El Nino,3.266884615,1.689478261,NA,1.716409091,NA,1.414227273,1.990130435,1.398409091,-1.3326726,0.32489982,-1.167733,0.37030578,-1.1446959,0.02268287,-1.1382482,0.39775524,OCT,2015
2/1/16,2.297,-2.2537751,0.86,13.157,13.315,52.0574,-46.6197,-2.88653,1.748675,El Nino,11/1/15,2.241,-1.3092488,1.47,16.107,14.604,78.3482,-27.3152,-1.84274,1.552459,El Nino,11/1/15,2.53,-2.1050181,1.94,NA,15.323,137.5872,19.1384,NA,-2.052825,El Nino,11/1/15,2.366,-1.928258,1.56,NA,14.613,94.2675,21.8045,NA,-2.1631,El Nino,0.407384615,1.344041667,3.266884615,1.689478261,NA,1.716409091,NA,1.414227273,-1.4331445,0.56640166,-1.3326726,0.32489982,-1.167733,0.37030578,-1.1446959,0.02268287,NOV,2015
3/1/16,2.112,-1.1075886,1.01,12.994,12.135,-48.2119,-225.4477,0.43723,4.527725,El Nino,12/1/15,2.297,-2.2537751,0.86,13.157,13.315,52.0574,-46.6197,-2.88653,1.748675,El Nino,12/1/15,2.241,-1.3092488,1.47,16.107,14.604,78.3482,-27.3152,-1.84274,1.552459,El Nino,12/1/15,2.53,-2.1050181,1.94,NA,15.323,137.5872,19.1384,NA,-2.052825,El Nino,0.747923077,1.074,0.407384615,1.344041667,3.266884615,1.689478261,NA,1.716409091,-1.4609929,0.8060956,-1.4331445,0.56640166,-1.3326726,0.32489982,-1.167733,0.37030578,DEC,2015
4/1/16,2.227,1.0632976,1.53,12.892,11.412,-156.9814,-205.1295,3.99288,5.763612,El Nino,1/1/16,2.112,-1.1075886,1.01,12.994,12.135,-48.2119,-225.4477,0.43723,4.527725,El Nino,1/1/16,2.297,-2.2537751,0.86,13.157,13.315,52.0574,-46.6197,-2.88653,1.748675,El Nino,1/1/16,2.241,-1.3092488,1.47,16.107,14.604,78.3482,-27.3152,-1.84274,1.552459,El Nino,1.24384,1.055666667,0.747923077,1.074,0.407384615,1.344041667,3.266884615,1.689478261,-0.6465373,0.5984566,-1.4609929,0.8060956,-1.4331445,0.56640166,-1.3326726,0.32489982,JAN,2016
5/1/16,2.121,0.05518185,1.75,13.222,11.417,9.8482,-106.2491,-1.11443,4.731079,El Nino,2/1/16,2.227,1.0632976,1.53,12.892,11.412,-156.9814,-205.1295,3.99288,5.763612,El Nino,2/1/16,2.112,-1.1075886,1.01,12.994,12.135,-48.2119,-225.4477,0.43723,4.527725,El Nino,2/1/16,2.297,-2.2537751,0.86,13.157,13.315,52.0574,-46.6197,-2.88653,1.748675,El Nino,1.794666667,1.278263158,1.24384,1.055666667,0.747923077,1.074,0.407384615,1.344041667,-0.6247594,0.4630645,-0.6465373,0.5984566,-1.4609929,0.8060956,-1.4331445,0.56640166,FEB,2016
6/1/16,1.96,0.6964119,2.4,12.984,11.554,-7.3882,-160.3328,0.07782,4.019515,El Nino,3/1/16,2.121,0.05518185,1.75,13.222,11.417,9.8482,-106.2491,-1.11443,4.731079,El Nino,3/1/16,2.227,1.0632976,1.53,12.892,11.412,-156.9814,-205.1295,3.99288,5.763612,El Nino,3/1/16,2.112,-1.1075886,1.01,12.994,12.135,-48.2119,-225.4477,0.43723,4.527725,El Nino,1.768333333,1.4381,1.794666667,1.278263158,1.24384,1.055666667,0.747923077,1.074,-0.7926585,0.29760325,-0.6247594,0.4630645,-0.6465373,0.5984566,-1.4609929,0.8060956,MAR,2016
7/1/16,2.07,-0.17008705,2.62,12.004,12.59,115.8,-10.0043,-3.40319,-0.908217,El Nino,4/1/16,1.96,0.6964119,2.4,12.984,11.554,-7.3882,-160.3328,0.07782,4.019515,El Nino,4/1/16,2.121,0.05518185,1.75,13.222,11.417,9.8482,-106.2491,-1.11443,4.731079,El Nino,4/1/16,2.227,1.0632976,1.53,12.892,11.412,-156.9814,-205.1295,3.99288,5.763612,El Nino,1.020958333,1.85135,1.768333333,1.4381,1.794666667,1.278263158,1.24384,1.055666667,-0.95860475,0.41451037,-0.7926585,0.29760325,-0.6247594,0.4630645,-0.6465373,0.5984566,APR,2016
8/1/16,1.699,-0.38681373,2.35,11.584,13.303,210.3533,41.3099,-3.36398,-4.995475,El Nino,5/1/16,2.07,-0.17008705,2.62,12.004,12.59,115.8,-10.0043,-3.40319,-0.908217,El Nino,5/1/16,1.96,0.6964119,2.4,12.984,11.554,-7.3882,-160.3328,0.07782,4.019515,El Nino,5/1/16,2.121,0.05518185,1.75,13.222,11.417,9.8482,-106.2491,-1.11443,4.731079,El Nino,0.515956522,1.009954545,1.020958333,1.85135,1.768333333,1.4381,1.794666667,1.278263158,NA,NA,-0.95860475,0.41451037,-0.7926585,0.29760325,-0.6247594,0.4630645,MAY,2016
9/1/16,1.001,-0.7035365,2.03,11.631,14.251,247.456,34.5632,-4.71903,NA,El Nino,6/1/16,1.699,-0.38681373,2.35,11.584,13.303,210.3533,41.3099,-3.36398,-4.995475,El Nino,6/1/16,2.07,-0.17008705,2.62,12.004,12.59,115.8,-10.0043,-3.40319,-0.908217,El Nino,6/1/16,1.96,0.6964119,2.4,12.984,11.554,-7.3882,-160.3328,0.07782,4.019515,El Nino,0.58012,0.559863636,0.515956522,1.009954545,1.020958333,1.85135,1.768333333,1.4381,NA,NA,NA,NA,-0.95860475,0.41451037,-0.7926585,0.29760325,JUN,2016
10/1/16,0.312,-0.011316369,1.25,NA,15.132,289.3337,34.9409,-4.74274,-4.633129,El Nino,7/1/16,1.001,-0.7035365,2.03,11.631,14.251,247.456,34.5632,-4.71903,NA,El Nino,7/1/16,1.699,-0.38681373,2.35,11.584,13.303,210.3533,41.3099,-3.36398,-4.995475,El Nino,7/1/16,2.07,-0.17008705,2.62,12.004,12.59,115.8,-10.0043,-3.40319,-0.908217,El Nino,NA,1.427409091,0.58012,0.559863636,0.515956522,1.009954545,1.020958333,1.85135,NA,NA,NA,NA,NA,NA,-0.95860475,0.41451037,JUL,2016
11/1/16,0.175,-0.33754253,0.52,NA,12.62,184.2546,46.4062,-2.02285,-3.139538,El Nino,8/1/16,0.312,-0.011316369,1.25,NA,15.132,289.3337,34.9409,-4.74274,-4.633129,El Nino,8/1/16,1.001,-0.7035365,2.03,11.631,14.251,247.456,34.5632,-4.71903,NA,El Nino,8/1/16,1.699,-0.38681373,2.35,11.584,13.303,210.3533,41.3099,-3.36398,-4.995475,El Nino,NA,-0.578772727,NA,1.427409091,0.58012,0.559863636,0.515956522,1.009954545,NA,NA,NA,NA,NA,NA,NA,NA,AUG,2016
12/1/16,-0.101,-0.87476116,0.45,NA,14.09,176.6932,19.2961,-4.36694,-2.378571,La Nina,9/1/16,0.175,-0.33754253,0.52,NA,12.62,184.2546,46.4062,-2.02285,-3.139538,El Nino,9/1/16,0.312,-0.011316369,1.25,NA,15.132,289.3337,34.9409,-4.74274,-4.633129,El Nino,9/1/16,1.001,-0.7035365,2.03,11.631,14.251,247.456,34.5632,-4.71903,NA,El Nino,NA,0.483409091,NA,-0.578772727,NA,1.427409091,0.58012,0.559863636,NA,NA,NA,NA,NA,NA,NA,NA,SEP,2016
1/1/17,-0.379,0.054383952,0.56,NA,13.671,-47.1461,-175.1886,1.49704,6.348707,La Nina,10/1/16,-0.101,-0.87476116,0.45,NA,14.09,176.6932,19.2961,-4.36694,-2.378571,La Nina,10/1/16,0.175,-0.33754253,0.52,NA,12.62,184.2546,46.4062,-2.02285,-3.139538,El Nino,10/1/16,0.312,-0.011316369,1.25,NA,15.132,289.3337,34.9409,-4.74274,-4.633129,El Nino,NA,0.756478261,NA,0.483409091,NA,-0.578772727,NA,1.427409091,NA,NA,NA,NA,NA,NA,NA,NA,OCT,2016
2/1/17,-0.212,1.3722382,1.88,NA,14.035,-46.9122,-151.1882,0.49499,6.117837,La Nina,11/1/16,-0.379,0.054383952,0.56,NA,13.671,-47.1461,-175.1886,1.49704,6.348707,La Nina,11/1/16,-0.101,-0.87476116,0.45,NA,14.09,176.6932,19.2961,-4.36694,-2.378571,La Nina,11/1/16,0.175,-0.33754253,0.52,NA,12.62,184.2546,46.4062,-2.02285,-3.139538,El Nino,NA,2.064041667,NA,0.756478261,NA,0.483409091,NA,-0.578772727,NA,NA,NA,NA,NA,NA,NA,NA,NOV,2016
3/1/17,-0.121,-1.4977894,1.17,NA,12.277,29.805,-32.8953,-2.37231,1.098652,La Nina,12/1/16,-0.212,1.3722382,1.88,NA,14.035,-46.9122,-151.1882,0.49499,6.117837,La Nina,12/1/16,-0.379,0.054383952,0.56,NA,13.671,-47.1461,-175.1886,1.49704,6.348707,La Nina,12/1/16,-0.101,-0.87476116,0.45,NA,14.09,176.6932,19.2961,-4.36694,-2.378571,La Nina,NA,1.216,NA,2.064041667,NA,0.756478261,NA,0.483409091,NA,NA,NA,NA,NA,NA,NA,NA,DEC,2016
4/1/17,-0.055,-2.0671566,0.77,NA,10.361,-84.7905,-101.6328,1.41815,3.032974,La Nina,1/1/17,-0.121,-1.4977894,1.17,NA,12.277,29.805,-32.8953,-2.37231,1.098652,La Nina,1/1/17,-0.212,1.3722382,1.88,NA,14.035,-46.9122,-151.1882,0.49499,6.117837,La Nina,1/1/17,-0.379,0.054383952,0.56,NA,13.671,-47.1461,-175.1886,1.49704,6.348707,La Nina,NA,0.004666667,NA,1.216,NA,2.064041667,NA,0.756478261,NA,NA,NA,NA,NA,NA,NA,NA,JAN,2017
